,edit_count,sentiment,neg_sentiment
2017-02-26,0.36666666666666664,0.0045967638492584225,0.11666666666666668
2017-02-27,0.36666666666666664,0.0045967638492584225,0.11666666666666668
2017-02-28,0.36666666666666664,0.0045967638492584225,0.11666666666666668
2017-03-01,0.36666666666666664,0.0045967638492584225,0.11666666666666668
2017-03-02,0.4,0.036677215496699014,0.11666666666666668
2017-03-03,0.36666666666666664,-0.02759304642677307,0.15
2017-03-04,0.36666666666666664,-0.02759304642677307,0.15
2017-03-05,0.43333333333333335,-0.060823220014572146,0.18333333333333332
2017-03-06,0.43333333333333335,-0.08908547063668569,0.2
2017-03-07,0.4666666666666667,-0.11936411360899607,0.23333333333333334
2017-03-08,0.43333333333333335,-0.0873173346122106,0.2
2017-03-09,0.5333333333333333,-0.07164289702971777,0.19166666666666668
2017-03-10,0.5333333333333333,-0.07164289702971777,0.19166666666666668
2017-03-11,0.6,-0.03949344704548518,0.19166666666666668
2017-03-12,0.6333333333333333,-0.028834736512766943,0.18055555555555555
2017-03-13,0.6666666666666666,-0.062109933462407854,0.2138888888888889
2017-03-14,0.7,-0.03002948181496726,0.2138888888888889
2017-03-15,0.7,-0.03002948181496726,0.2138888888888889
2017-03-16,0.6666666666666666,-0.06134476876921124,0.2138888888888889
2017-03-17,0.6666666666666666,-0.06134476876921124,0.2138888888888889
2017-03-18,0.8,-0.0782277923491266,0.2388888888888889
2017-03-19,0.8,-0.0782277923491266,0.2388888888888889
2017-03-20,0.8,-0.0782277923491266,0.2388888888888889
2017-03-21,0.7666666666666667,-0.11042023516363567,0.2388888888888889
2017-03-22,0.7666666666666667,-0.11042023516363567,0.2388888888888889
2017-03-23,0.8,-0.13752258833911682,0.27222222222222225
2017-03-24,0.8333333333333334,-0.16739928142891988,0.3055555555555556
2017-03-25,0.8666666666666667,-0.2007244707809554,0.3388888888888889
2017-03-26,0.9666666666666667,-0.21053724305497273,0.3611111111111111
2017-03-27,1.0333333333333334,-0.21560628232028747,0.3777777777777778
2017-03-28,1.0333333333333334,-0.21560628232028747,0.3777777777777778
2017-03-29,1.1,-0.21440110521184072,0.3944444444444445
2017-03-30,1.1,-0.21440110521184072,0.3944444444444445
2017-03-31,1.1333333333333333,-0.181244215534793,0.3944444444444445
2017-04-01,1.1,-0.21332466718223358,0.3944444444444445
2017-04-02,1.0333333333333334,-0.18214760339922373,0.3611111111111111
2017-04-03,1.0666666666666667,-0.14914763685729768,0.3611111111111111
2017-04-04,1.0333333333333334,-0.08322282152043448,0.3277777777777778
2017-04-05,1.0666666666666667,-0.07582715700070063,0.3277777777777778
2017-04-06,1.0666666666666667,-0.0788588359951973,0.3277777777777778
2017-04-07,1.0666666666666667,-0.0788588359951973,0.3277777777777778
2017-04-08,0.9333333333333333,-0.06135529776414236,0.3027777777777778
2017-04-09,0.9333333333333333,-0.06135529776414236,0.3027777777777778
2017-04-10,0.8666666666666667,-0.09350474774837494,0.3027777777777778
2017-04-11,0.7666666666666667,-0.08243479960494571,0.2805555555555556
2017-04-12,0.7666666666666667,-0.025207678808106315,0.24722222222222226
2017-04-13,0.7666666666666667,-0.09060574803087446,0.2805555555555556
2017-04-14,0.9666666666666667,-0.10254194935162862,0.3027777777777778
2017-04-15,1.0,-0.12529937624931337,0.33611111111111114
2017-04-16,1.0333333333333334,-0.15855679114659627,0.36944444444444446
2017-04-17,0.9,-0.1416737675666809,0.34444444444444444
2017-04-18,0.9,-0.1416737675666809,0.34444444444444444
2017-04-19,0.9,-0.1416737675666809,0.34444444444444444
2017-04-20,0.9,-0.1416737675666809,0.34444444444444444
2017-04-21,0.9,-0.1416737675666809,0.34444444444444444
2017-04-22,0.9333333333333333,-0.14685077369213104,0.34444444444444444
2017-04-23,1.0333333333333334,-0.13351850509643554,0.33611111111111114
2017-04-24,1.2,-0.07848917775683932,0.30833333333333335
2017-04-25,1.4666666666666666,-0.06790052188767327,0.30126262626262623
2017-04-26,1.4,-0.06283148262235853,0.28459595959595957
2017-04-27,1.4333333333333333,-0.09189618362320794,0.3179292929292929
2017-04-28,1.4666666666666666,-0.10235547655158572,0.3234848484848485
2017-04-29,1.5666666666666667,-0.07350115478038788,0.3234848484848485
2017-04-30,1.5333333333333334,-0.10665804445743561,0.3234848484848485
2017-05-01,1.5666666666666667,-0.0891251434882482,0.3234848484848485
2017-05-02,1.6,-0.12243697345256806,0.3568181818181818
2017-05-03,1.5666666666666667,-0.15543693999449412,0.3568181818181818
2017-05-04,1.6,-0.1569052408138911,0.3568181818181818
2017-05-05,1.5,-0.13098790413803524,0.3234848484848485
2017-05-06,1.4666666666666666,-0.09767758217122818,0.29015151515151516
2017-05-07,1.4666666666666666,-0.09767758217122818,0.29015151515151516
2017-05-08,1.5,-0.1309970216618644,0.3234848484848485
2017-05-09,1.5,-0.1309970216618644,0.3234848484848485
2017-05-10,1.5,-0.1309970216618644,0.3234848484848485
2017-05-11,1.5,-0.1309970216618644,0.3234848484848485
2017-05-12,1.4666666666666666,-0.15494894550906285,0.3234848484848485
2017-05-13,1.7666666666666666,-0.14123114354080624,0.3168181818181818
2017-05-14,1.7,-0.16252839803695676,0.3279292929292929
2017-05-15,2.566666666666667,-0.1670770689587534,0.3254601571268238
2017-05-16,3.6333333333333333,-0.15189291225673107,0.3173793490460157
2017-05-17,4.2,-0.16548248399450666,0.34090876081072163
2017-05-18,4.466666666666667,-0.1815830143208731,0.3659087608107216
2017-05-19,4.566666666666666,-0.17403497483155086,0.37701987192183267
2017-05-20,5.0,-0.18262015826860484,0.3975326924346533
